,id,address,base_addr,dist
16930,7789575,"улица Менжинского, д. 17, к. 2","улица Менжинского, дом 17, корпус 2",0.5
20338,8120277,"улица Окская, д. 30, к. 3","Окская улица, дом 30, корпус 3",0.5
7582,7554863,"улица Гарибальди, д. 23, к. 5","улица Гарибальди, дом 23, корпус 5",0.5
3134,7557190,"улица Амурская, д. 23, к. 1","Амурская улица, дом 23, корпус 1",0.5
21034,7914387,"шоссе Открытое, д. 27, к. 1","Открытое шоссе, дом 27, корпус 1",0.5
15593,7599172,"улица Люблинская, д. 17, к. 1","Люблинская улица, дом 17, корпус 1",0.5
18957,8041413,"улица Никитинская, д. 35, к. 2","Никитинская улица, дом 35, корпус 2",0.5
17012,8646649,"улица Металлургов, д. 48, к. 5","улица Металлургов, дом 48, корпус 5",0.5
17738,7666026,"улица Молодогвардейская, д. 11, к. 1","Молодогвардейская улица, дом 11, корпус 1",0.5
7441,7946218,"улица Вяземская, д. 11, к. 1","Вяземская улица, дом 11, корпус 1",0.5
3081,7686869,"шоссе Аминьевское, д. 14, к. 3","Аминьевское шоссе, дом 14, корпус 3",0.5
5960,7961121,"улица Введенского, д. 11, к. 1","улица Введенского, дом 11, корпус 1",0.5
26662,7564266,"улица Совхозная, д. 53, к. 1","Совхозная улица, дом 53, корпус 1",0.5
10132,7717564,"улица Жигулевская, д. 12, к. 3","Жигулёвская улица, дом 12, корпус 3",0.5
10351,7569124,"улица Затонная, д. 5, к. 1","Затонная улица, дом 5, корпус 1",0.5
14336,7556281,"улица Кусковская, д. 43, к. 1","Кусковская улица, дом 43, корпус 1",0.5
17670,7946422,"шоссе Можайское, д. 38, к. 4","Можайское шоссе, дом 38, корпус 4",0.5
5292,7554632,"улица Братская, д. 27, к. 2","Братская улица, дом 27, корпус 2",0.5
29018,7720139,"улица Уральская, д. 6, к. 3","Уральская улица, дом 6, корпус 3",0.5
18413,7557812,"улица Нагорная, д. 31, к. 6","Нагорная улица, дом 31, корпус 6",0.5
16995,8646703,"улица Металлургов, д. 32, к. 2","улица Металлургов, дом 32, корпус 2",0.5
4582,7599781,"улица Бехтерева, д. 35, к. 3","улица Бехтерева, дом 35, корпус 3",0.5
10590,8646681,"проспект Зеленый, д. 35, к. 2","Зелёный проспект, дом 35, корпус 2",0.5
26838,8022588,"улица Солнечногорская, д. 15, к. 2","Солнечногорская улица, дом 15, корпус 2",0.5
29202,8128267,"улица Фабрициуса, д. 34, к. 2","улица Фабрициуса, дом 34, корпус 2",0.5
25654,7558669,"проспект Севастопольский, д. 19, к. 3","Севастопольский проспект, дом 19, корпус 3",0.5
25599,7599562,"улица Севанская, д. 56, к. 1","Севанская улица, дом 56, корпус 1",0.5
7431,7946190,"улица Вяземская, д. 1, к. 3","Вяземская улица, дом 1, корпус 3",0.5
3785,7557858,"улица Байкальская, д. 44, к. 2","Байкальская улица, дом 44, корпус 2",0.5
30256,8128147,"шоссе Хорошевское, д. 23, к. 1","Хорошёвское шоссе, дом 23, корпус 1",0.5
10323,7636314,"улица Зарайская, д. 58, к. 1","Зарайская улица, дом 58, корпус 1",0.5
1784,7931975,"г. Щербинка, улица Остафьевская, д. 13","город Щербинка, Остафьевская улица, дом 13",0.5
2393,8038832,"улица Азовская, д. 33, к. 1","Азовская улица, дом 33, корпус 1",0.5
10925,7561782,"улица Ивантеевская, д. 1, к. 4","Ивантеевская улица, дом 1, корпус 4",0.5
26323,8042336,"бульвар Сиреневый, д. 29, к. 2","Сиреневый бульвар, дом 29, корпус 2",0.5
168,7599512,"п. Восточный, улица 9 Мая, д. 4","улица 9 Мая, дом 4",0.5
9071,7645294,"шоссе Дмитровское, д. 55, к. 1","Дмитровское шоссе, дом 55, корпус 1",0.5
25186,7575333,"бульвар Самаркандский, д. 15, к. 4","Самаркандский бульвар, дом 15, корпус 4",0.5
21831,7690724,"улица Партизанская, д. 9, к. 1","Партизанская улица, дом 9, корпус 1",0.5
16981,8646746,"улица Металлургов, д. 20, к. 3","улица Металлургов, дом 20, корпус 3",0.5
14798,7859653,"шоссе Ленинградское, д. 98, к. 4","Ленинградское шоссе, дом 98, корпус 4",0.5
26936,7616765,"улица Сормовская, д. 17, к. 3","Сормовская улица, дом 17, корпус 3",0.5
25632,9330406,"проспект Севастопольский, д. 10, к. 3","Севастопольский проспект, дом 10, корпус 3",0.5
12289,8051396,"улица Керченская, д. 10, к. 2","Керченская улица, дом 10, корпус 2",0.5
11923,7689472,"улица Кастанаевская, д. 23, к. 1","Кастанаевская улица, дом 23, корпус 1",0.5
20899,7677066,"шоссе Открытое, д. 1, к. 2","Открытое шоссе, дом 1, корпус 2",0.5
25586,7602160,"улица Севанская, д. 21, к. 2","Севанская улица, дом 21, корпус 2",0.5
11170,7564664,"улица Изумрудная, д. 48, к. 1","Изумрудная улица, дом 48, корпус 1",0.5
10593,8646687,"проспект Зеленый, д. 39, к. 1","Зелёный проспект, дом 39, корпус 1",0.5
18480,8477465,"проезд. Нансена, д. 10, к. 2","проезд Нансена, дом 10, корпус 2",0.5
20593,7591019,"улица Оренбургская, д. 26, к. 1","Оренбургская улица, дом 26, корпус 1",0.5
14319,7555906,"улица Кусковская, д. 23, к. 1","Кусковская улица, дом 23, корпус 1",0.5
3458,7687620,"улица Артамонова, д. 14, к. 1","улица Артамонова, дом 14, корпус 1",0.5
3739,7557600,"улица Байкальская, д. 17, к. 2","Байкальская улица, дом 17, корпус 2",0.5
14117,7946611,"улица Кубинка, д. 16, к. 1","улица Кубинка, дом 16, корпус 1",0.5
22867,8643863,"улица Плющева, д. 9, к. 2","улица Плющева, дом 9, корпус 2",0.5
1779,7931959,"г. Щербинка, улица Остафьевская, д. 7","город Щербинка, Остафьевская улица, дом 7",0.5
25528,7920235,"улица Свободы, д. 83, к. 4","улица Свободы, дом 83, корпус 4",0.5
11259,7603491,"улица Инженерная, д. 20, к. 1","Инженерная улица, дом 20, корпус 1",0.5
4773,7683520,"улица Боженко, д. 12, к. 2","улица Боженко, дом 12, корпус 2",0.5
3080,7686824,"шоссе Аминьевское, д. 14, к. 2","Аминьевское шоссе, дом 14, корпус 2",0.5
30146,7924200,"бульвар Химкинский, д. 16, к. 4","Химкинский бульвар, дом 16, корпус 4",0.5
6267,7601791,"улица Веселая, д. 33, к. 4","Весёлая улица, дом 33, корпус 4",0.5
20926,7569133,"шоссе Открытое, д. 3, к. 10","Открытое шоссе, дом 3, корпус 10",0.5
13169,7929501,"шоссе Коровинское, д. 8, к. 4","Коровинское шоссе, дом 8, корпус 4",0.5
3225,9010516,"улица Ангарская, д. 7, к. 2","Ангарская улица, дом 7, корпус 2",0.5
18780,8130831,"улица Нелидовская, д. 20, к. 2","Нелидовская улица, дом 20, корпус 2",0.5
2120,8022211,"улица Авангардная, д. 6, к. 2","Авангардная улица, дом 6, корпус 2",0.5
